H,Day,Hour,Location ID,Network Node Description,MW Factor,Energy Component,Congestion Component,Marginal Loss Component,Price
D,2024-07-28,7,16255,LD.CANDLE  13.2,22.0,19.73,0.0,0.3,20.03
D,2024-07-28,8,16255,LD.CANDLE  13.2,24.0,19.93,0.0,0.29,20.22
D,2024-07-28,9,16255,LD.CANDLE  13.2,27.0,19.37,0.0,0.25,19.62
D,2024-07-28,10,16255,LD.CANDLE  13.2,31.0,19.29,0.0,0.22,19.51
D,2024-07-28,11,16255,LD.CANDLE  13.2,33.0,21.45,0.0,0.23,21.68
D,2024-07-28,12,16255,LD.CANDLE  13.2,34.0,23.74,0.0,0.25,23.99
D,2024-07-28,13,16255,LD.CANDLE  13.2,35.0,28.72,0.0,0.28,29.0
D,2024-07-28,14,16255,LD.CANDLE  13.2,35.0,29.64,0.0,0.23,29.87
D,2024-07-28,15,16255,LD.CANDLE  13.2,35.0,28.82,0.0,0.3,29.12
D,2024-07-28,16,16255,LD.CANDLE  13.2,36.0,32.22,0.0,0.35,32.57
D,2024-07-28,17,16255,LD.CANDLE  13.2,36.0,27.33,0.0,0.29,27.62
D,2024-07-28,18,16255,LD.CANDLE  13.2,38.0,26.85,0.0,0.34,27.19
D,2024-07-28,19,16255,LD.CANDLE  13.2,38.0,28.35,0.0,0.36,28.71
D,2024-07-28,20,16255,LD.CANDLE  13.2,38.0,30.79,0.0,0.37,31.16
D,2024-07-28,21,16255,LD.CANDLE  13.2,36.0,41.19,0.0,0.4,41.59
D,2024-07-28,22,16255,LD.CANDLE  13.2,34.0,32.64,0.0,0.24,32.88
D,2024-07-28,23,16255,LD.CANDLE  13.2,32.0,30.35,0.0,0.21,30.56
D,2024-07-28,24,16255,LD.CANDLE  13.2,29.0,27.6,0.0,0.22,27.82
D,2024-07-29,1,16255,LD.CANDLE  13.2,26.0,31.24,0.0,0.26,31.5
D,2024-07-29,2,16255,LD.CANDLE  13.2,25.0,26.39,0.0,0.3,26.69
D,2024-07-29,3,16255,LD.CANDLE  13.2,24.0,31.99,0.0,0.36,32.35
D,2024-07-29,4,16255,LD.CANDLE  13.2,23.0,27.62,0.0,0.28,27.9
D,2024-07-29,5,16255,LD.CANDLE  13.2,23.0,28.73,0.0,0.3,29.03
D,2024-07-29,6,16255,LD.CANDLE  13.2,22.0,29.08,0.0,0.35,29.43
D,2024-07-29,7,16255,LD.CANDLE  13.2,23.0,35.0,0.0,0.48,35.48
D,2024-07-29,8,16255,LD.CANDLE  13.2,25.0,24.25,0.0,0.3,24.55
D,2024-07-29,9,16255,LD.CANDLE  13.2,29.0,29.91,0.0,0.3,30.21
D,2024-07-29,10,16255,LD.CANDLE  13.2,31.0,29.2,0.0,0.26,29.46
D,2024-07-29,11,16255,LD.CANDLE  13.2,32.0,30.08,0.0,0.22,30.3
D,2024-07-29,12,16255,LD.CANDLE  13.2,35.0,27.08,0.0,0.15,27.23
D,2024-07-29,13,16255,LD.CANDLE  13.2,33.0,33.61,0.0,0.11,33.72
D,2024-07-29,14,16255,LD.CANDLE  13.2,33.0,30.43,0.0,0.08,30.51
D,2024-07-29,15,16255,LD.CANDLE  13.2,34.0,31.75,0.0,0.09,31.84
D,2024-07-29,16,16255,LD.CANDLE  13.2,38.0,29.04,0.0,0.1,29.14
D,2024-07-29,17,16255,LD.CANDLE  13.2,38.0,28.88,0.0,0.12,29.0
D,2024-07-29,18,16255,LD.CANDLE  13.2,38.0,26.93,0.0,0.21,27.14
D,2024-07-29,19,16255,LD.CANDLE  13.2,39.0,30.47,0.0,0.28,30.75
D,2024-07-29,20,16255,LD.CANDLE  13.2,39.0,33.02,0.0,0.3,33.32
D,2024-07-29,21,16255,LD.CANDLE  13.2,39.0,32.31,0.0,0.3,32.61
D,2024-07-29,22,16255,LD.CANDLE  13.2,38.0,29.68,0.0,0.28,29.96
D,2024-07-29,23,16255,LD.CANDLE  13.2,36.0,30.54,0.0,0.29,30.83
D,2024-07-29,24,16255,LD.CANDLE  13.2,33.0,27.95,0.0,0.28,28.23
D,2024-07-30,1,16255,LD.CANDLE  13.2,29.0,32.86,0.0,0.43,33.29
D,2024-07-30,2,16255,LD.CANDLE  13.2,27.0,33.76,0.0,0.51,34.27
D,2024-07-30,3,16255,LD.CANDLE  13.2,26.0,68.82,0.0,0.89,69.71
D,2024-07-30,4,16255,LD.CANDLE  13.2,25.0,30.72,0.0,0.41,31.13
D,2024-07-30,5,16255,LD.CANDLE  13.2,25.0,32.54,0.0,0.44,32.98
D,2024-07-30,6,16255,LD.CANDLE  13.2,25.0,27.75,0.0,0.39,28.14
D,2024-07-30,7,16255,LD.CANDLE  13.2,26.0,33.12,0.0,0.43,33.55
D,2024-07-30,8,16255,LD.CANDLE  13.2,29.0,41.06,0.0,0.56,41.62
D,2024-07-30,9,16255,LD.CANDLE  13.2,32.0,45.49,0.0,0.53,46.02
D,2024-07-30,10,16255,LD.CANDLE  13.2,35.0,65.37,0.0,0.84,66.21
D,2024-07-30,11,16255,LD.CANDLE  13.2,38.0,65.65,0.0,0.71,66.36
D,2024-07-30,12,16255,LD.CANDLE  13.2,39.0,43.96,0.0,0.38,44.34
D,2024-07-30,13,16255,LD.CANDLE  13.2,41.0,36.38,0.0,0.34,36.72
D,2024-07-30,14,16255,LD.CANDLE  13.2,42.0,43.88,0.0,0.39,44.27
D,2024-07-30,15,16255,LD.CANDLE  13.2,43.0,61.14,0.0,0.39,61.53
D,2024-07-30,16,16255,LD.CANDLE  13.2,44.0,60.95,0.0,0.34,61.29
D,2024-07-30,17,16255.0,LD.CANDLE  13.2,46.0,76.79,0.0,0.7,77.49
D,2024-07-30,18,16255.0,LD.CANDLE  13.2,49.0,78.66,0.0,1.15,79.81
D,2024-07-30,19,16255.0,LD.CANDLE  13.2,51.0,208.24,0.0,3.63,211.87
D,2024-07-30,20,16255.0,LD.CANDLE  13.2,48.0,214.78,0.0,3.72,218.5
D,2024-07-30,21,16255.0,LD.CANDLE  13.2,46.0,78.83,0.0,1.18,80.01
D,2024-07-30,22,16255.0,LD.CANDLE  13.2,45.0,39.26,0.0,0.48,39.74
D,2024-07-30,23,16255.0,LD.CANDLE  13.2,41.0,43.63,0.0,0.38,44.01
D,2024-07-30,24,16255.0,LD.CANDLE  13.2,37.0,38.03,0.0,0.22,38.25
D,2024-07-31,1,16255.0,LD.CANDLE  13.2,33.0,39.78,0.0,0.25,40.03
D,2024-07-31,2,16255.0,LD.CANDLE  13.2,31.0,86.27,0.0,0.47,86.74
D,2024-07-31,3,16255.0,LD.CANDLE  13.2,30.0,40.61,0.0,0.1,40.71
D,2024-07-31,4,16255.0,LD.CANDLE  13.2,28.0,47.0,0.0,0.17,47.17
D,2024-07-31,5,16255.0,LD.CANDLE  13.2,28.0,33.44,0.0,0.15,33.59
D,2024-07-31,6,16255.0,LD.CANDLE  13.2,27.0,70.63,0.0,0.34,70.97
D,2024-07-31,7,16255.0,LD.CANDLE  13.2,27.0,40.01,0.0,0.28,40.29
D,2024-07-31,8,16255.0,LD.CANDLE  13.2,30.0,48.84,0.0,0.44,49.28
D,2024-07-31,9,16255.0,LD.CANDLE  13.2,34.0,43.64,0.0,0.36,44.0
D,2024-07-31,10,16255.0,LD.CANDLE  13.2,38.0,72.48,0.0,0.83,73.31
D,2024-07-31,11,16255.0,LD.CANDLE  13.2,41.0,65.92,0.0,0.86,66.78
D,2024-07-31,12,16255.0,LD.CANDLE  13.2,42.0,58.4,0.0,0.66,59.06
D,2024-07-31,13,16255.0,LD.CANDLE  13.2,43.0,45.37,0.0,0.29,45.66
D,2024-07-31,14,16255.0,LD.CANDLE  13.2,44.0,71.74,0.0,0.53,72.27
D,2024-07-31,15,16255.0,LD.CANDLE  13.2,45.0,100.66,0.0,1.07,101.73
D,2024-07-31,16,16255.0,LD.CANDLE  13.2,46.0,133.83,0.0,1.59,135.42
D,2024-07-31,17,16255.0,LD.CANDLE  13.2,47.0,102.6,0.0,1.15,103.75
D,2024-07-31,18,16255.0,LD.CANDLE  13.2,50.0,95.75,0.0,1.43,97.18
D,2024-07-31,19,16255.0,LD.CANDLE  13.2,51.0,69.71,0.0,1.03,70.74
D,2024-07-31,20,16255.0,LD.CANDLE  13.2,49.0,181.0,0.0,2.58,183.58
D,2024-07-31,21,16255.0,LD.CANDLE  13.2,47.0,128.38,0.0,1.74,130.12
D,2024-07-31,22,16255.0,LD.CANDLE  13.2,46.0,53.89,0.0,0.62,54.51
D,2024-07-31,23,16255.0,LD.CANDLE  13.2,43.0,45.42,0.0,0.58,46.0
D,2024-07-31,24,16255.0,LD.CANDLE  13.2,39.0,53.22,0.05,0.87,54.14
D,2024-08-01,1,16255,LD.CANDLE  13.2,34.0,53.39,0.09,0.67,54.15
D,2024-08-01,2,16255,LD.CANDLE  13.2,32.0,33.11,0.0,0.39,33.5
D,2024-08-01,3,16255,LD.CANDLE  13.2,31.0,31.1,0.0,0.36,31.46
D,2024-08-01,4,16255,LD.CANDLE  13.2,30.0,31.43,0.0,0.37,31.8
D,2024-08-01,5,16255,LD.CANDLE  13.2,30.0,34.54,0.0,0.4,34.94
D,2024-08-01,6,16255,LD.CANDLE  13.2,29.0,30.54,0.0,0.34,30.88
D,2024-08-01,7,16255,LD.CANDLE  13.2,31.0,41.37,0.0,0.54,41.91
D,2024-08-01,8,16255,LD.CANDLE  13.2,35.0,52.6,0.0,0.73,53.33
D,2024-08-01,9,16255,LD.CANDLE  13.2,37.0,44.0,0.0,0.61,44.61
D,2024-08-01,10,16255,LD.CANDLE  13.2,41.0,48.27,0.0,0.56,48.83
D,2024-08-01,11,16255,LD.CANDLE  13.2,43.0,39.07,0.0,0.26,39.33
D,2024-08-01,12,16255,LD.CANDLE  13.2,45.0,59.45,0.0,0.26,59.71
D,2024-08-01,13,16255,LD.CANDLE  13.2,46.0,109.14,0.0,0.58,109.72
D,2024-08-01,14,16255,LD.CANDLE  13.2,46.0,74.6,0.0,0.57,75.17
D,2024-08-01,15,16255,LD.CANDLE  13.2,47.0,81.06,0.0,0.9,81.96
D,2024-08-01,16,16255,LD.CANDLE  13.2,49.0,93.53,0.0,1.25,94.78
D,2024-08-01,17,16255,LD.CANDLE  13.2,51.0,255.46,0.0,5.18,260.64
D,2024-08-01,18,16255,LD.CANDLE  13.2,53.0,1112.91,0.0,24.77,1137.68
D,2024-08-01,19,16255,LD.CANDLE  13.2,54.0,2122.02,0.0,51.13,2173.15
D,2024-08-01,20,16255,LD.CANDLE  13.2,53.0,667.08,0.0,16.48,683.56
D,2024-08-01,21,16255,LD.CANDLE  13.2,49.0,300.67,0.0,6.66,307.33
D,2024-08-01,22,16255,LD.CANDLE  13.2,48.0,196.89,0.0,3.69,200.58
D,2024-08-01,23,16255,LD.CANDLE  13.2,45.0,94.56,0.0,1.21,95.77
D,2024-08-01,24,16255,LD.CANDLE  13.2,40.0,42.2,0.0,0.45,42.65
D,2024-08-02,1,16255,LD.CANDLE  13.2,36.0,33.7,0.0,0.25,33.95
D,2024-08-02,2,16255,LD.CANDLE  13.2,34.0,30.36,0.0,0.15,30.51
D,2024-08-02,3,16255,LD.CANDLE  13.2,32.0,35.01,0.0,0.08,35.09
D,2024-08-02,4,16255,LD.CANDLE  13.2,31.0,30.31,0.0,0.1,30.41
D,2024-08-02,5,16255,LD.CANDLE  13.2,29.0,30.45,0.0,0.09,30.54
D,2024-08-02,6,16255,LD.CANDLE  13.2,29.0,31.67,0.0,0.09,31.76
D,2024-08-02,7,16255,LD.CANDLE  13.2,31.0,41.42,0.0,0.03,41.45
D,2024-08-02,8,16255,LD.CANDLE  13.2,32.0,39.01,0.0,0.1,39.11
D,2024-08-02,9,16255,LD.CANDLE  13.2,37.0,34.59,0.0,0.14,34.73
D,2024-08-02,10,16255,LD.CANDLE  13.2,41.0,29.26,0.0,0.26,29.52
D,2024-08-02,11,16255,LD.CANDLE  13.2,45.0,48.28,0.0,0.24,48.52
D,2024-08-02,12,16255,LD.CANDLE  13.2,47.0,88.07,0.0,0.27,88.34
D,2024-08-02,13,16255,LD.CANDLE  13.2,49.0,72.4,0.03,0.27,72.7
D,2024-08-02,14,16255,LD.CANDLE  13.2,50.0,76.94,0.03,0.49,77.46
D,2024-08-02,15,16255,LD.CANDLE  13.2,51.0,63.59,0.01,0.67,64.27
D,2024-08-02,16,16255,LD.CANDLE  13.2,53.0,77.53,0.02,1.23,78.78
D,2024-08-02,17,16255,LD.CANDLE  13.2,54.0,279.43,0.0,6.06,285.49
D,2024-08-02,18,16255,LD.CANDLE  13.2,57.0,63.86,0.0,1.51,65.37
D,2024-08-02,19,16255,LD.CANDLE  13.2,56.0,37.75,0.0,0.96,38.71
D,2024-08-02,20,16255,LD.CANDLE  13.2,55.0,39.94,0.0,0.85,40.79
D,2024-08-02,21,16255,LD.CANDLE  13.2,53.0,61.89,0.0,1.06,62.95
D,2024-08-02,22,16255,LD.CANDLE  13.2,51.0,40.21,0.0,0.59,40.8
D,2024-08-02,23,16255,LD.CANDLE  13.2,48.0,32.67,0.0,0.39,33.06
D,2024-08-02,24,16255,LD.CANDLE  13.2,43.0,34.21,0.0,0.38,34.59
D,2024-08-03,1,16255,LD.CANDLE  13.2,38.0,43.11,0.0,0.48,43.59
D,2024-08-03,2,16255,LD.CANDLE  13.2,36.0,38.52,0.0,0.38,38.9
D,2024-08-03,3,16255,LD.CANDLE  13.2,35.0,45.26,0.0,0.48,45.74
D,2024-08-03,4,16255,LD.CANDLE  13.2,33.0,34.21,0.0,0.36,34.57
D,2024-08-03,5,16255,LD.CANDLE  13.2,32.0,33.81,0.0,0.32,34.13
D,2024-08-03,6,16255,LD.CANDLE  13.2,32.0,32.97,0.0,0.4,33.37
D,2024-08-03,7,16255,LD.CANDLE  13.2,32.0,36.93,0.0,0.45,37.38
D,2024-08-03,8,16255,LD.CANDLE  13.2,34.0,33.23,0.0,0.48,33.71
D,2024-08-03,9,16255,LD.CANDLE  13.2,38.0,34.57,0.0,0.49,35.06
D,2024-08-03,10,16255,LD.CANDLE  13.2,41.0,35.72,0.0,0.54,36.26
D,2024-08-03,11,16255,LD.CANDLE  13.2,44.0,33.16,0.0,0.45,33.61
D,2024-08-03,12,16255,LD.CANDLE  13.2,47.0,30.7,0.0,0.34,31.04
D,2024-08-03,13,16255,LD.CANDLE  13.2,49.0,42.5,0.0,0.48,42.98
D,2024-08-03,14,16255,LD.CANDLE  13.2,50.0,35.88,0.0,0.37,36.25
D,2024-08-03,15,16255,LD.CANDLE  13.2,51.0,38.7,0.0,0.45,39.15
D,2024-08-03,16,16255,LD.CANDLE  13.2,52.0,40.07,0.0,0.56,40.63
D,2024-08-03,17,16255,LD.CANDLE  13.2,53.0,57.56,0.0,0.98,58.54
D,2024-08-03,18,16255,LD.CANDLE  13.2,56.0,43.69,0.0,0.93,44.62
D,2024-08-03,19,16255,LD.CANDLE  13.2,57.0,29.63,0.0,0.81,30.44
D,2024-08-03,20,16255,LD.CANDLE  13.2,55.0,39.99,0.0,0.99,40.98
D,2024-08-03,21,16255,LD.CANDLE  13.2,52.0,31.37,0.0,0.62,31.99
D,2024-08-03,22,16255,LD.CANDLE  13.2,50.0,28.78,0.0,0.52,29.3
D,2024-08-03,23,16255,LD.CANDLE  13.2,48.0,27.54,0.0,0.43,27.97
D,2024-08-03,24,16255,LD.CANDLE  13.2,45.0,25.75,0.0,0.36,26.11
D,2024-08-04,1,16255,LD.CANDLE  13.2,40.0,26.87,0.0,0.44,27.31
D,2024-08-04,2,16255,LD.CANDLE  13.2,38.0,30.18,0.0,0.51,30.69
D,2024-08-04,3,16255,LD.CANDLE  13.2,36.0,42.61,0.0,0.68,43.29
D,2024-08-04,4,16255,LD.CANDLE  13.2,35.0,41.38,0.0,0.5,41.88
D,2024-08-04,5,16255,LD.CANDLE  13.2,33.0,29.37,0.0,0.32,29.69
D,2024-08-04,6,16255,LD.CANDLE  13.2,33.0,31.97,0.0,0.38,32.35
D,2024-08-04,7,16255,LD.CANDLE  13.2,32.0,37.97,0.0,0.46,38.43
D,2024-08-04,8,16255,LD.CANDLE  13.2,33.0,96.03,0.0,1.19,97.22
D,2024-08-04,9,16255,LD.CANDLE  13.2,37.0,32.45,0.0,0.43,32.88
D,2024-08-04,10,16255,LD.CANDLE  13.2,41.0,27.22,0.0,0.34,27.56
D,2024-08-04,11,16255,LD.CANDLE  13.2,44.0,28.05,0.0,0.33,28.38
D,2024-08-04,12,16255,LD.CANDLE  13.2,47.0,27.34,0.0,0.35,27.69
D,2024-08-04,13,16255,LD.CANDLE  13.2,49.0,27.92,0.0,0.32,28.24
D,2024-08-04,14,16255,LD.CANDLE  13.2,49.0,27.91,0.0,0.31,28.22
D,2024-08-04,15,16255,LD.CANDLE  13.2,50.0,33.24,0.0,0.38,33.62
D,2024-08-04,16,16255,LD.CANDLE  13.2,51.0,29.04,0.0,0.38,29.42
D,2024-08-04,17,16255,LD.CANDLE  13.2,52.0,27.16,0.0,0.43,27.59
D,2024-08-04,18,16255,LD.CANDLE  13.2,52.0,29.27,0.0,0.47,29.74
D,2024-08-04,19,16255,LD.CANDLE  13.2,52.0,24.93,0.0,0.54,25.47
D,2024-08-04,20,16255,LD.CANDLE  13.2,52.0,23.69,0.0,0.55,24.24
D,2024-08-04,21,16255,LD.CANDLE  13.2,50.0,26.55,0.0,0.49,27.04
D,2024-08-04,22,16255,LD.CANDLE  13.2,48.0,25.85,0.0,0.38,26.23
D,2024-08-04,23,16255,LD.CANDLE  13.2,45.0,25.48,0.0,0.28,25.76
D,2024-08-04,24,16255,LD.CANDLE  13.2,42.0,24.83,0.0,0.31,25.14
D,2024-08-05,1,16255,LD.CANDLE  13.2,37.0,23.1,0.0,0.4,23.5
D,2024-08-05,2,16255,LD.CANDLE  13.2,35.0,21.81,0.0,0.4,22.21
D,2024-08-05,3,16255,LD.CANDLE  13.2,33.0,23.34,0.0,0.36,23.7
D,2024-08-05,4,16255,LD.CANDLE  13.2,32.0,23.05,0.0,0.34,23.39
D,2024-08-05,5,16255,LD.CANDLE  13.2,30.0,22.89,0.0,0.34,23.23
D,2024-08-05,6,16255,LD.CANDLE  13.2,30.0,22.39,0.0,0.34,22.73
D,2024-08-05,7,16255,LD.CANDLE  13.2,30.0,22.53,0.0,0.4,22.93
D,2024-08-05,8,16255,LD.CANDLE  13.2,34.0,23.29,0.0,0.44,23.73
D,2024-08-05,9,16255,LD.CANDLE  13.2,38.0,23.2,0.0,0.44,23.64
D,2024-08-05,10,16255,LD.CANDLE  13.2,42.0,24.24,0.0,0.44,24.68
D,2024-08-05,11,16255,LD.CANDLE  13.2,45.0,25.39,0.0,0.35,25.74
D,2024-08-05,12,16255,LD.CANDLE  13.2,46.0,23.65,0.0,0.34,23.99
D,2024-08-05,13,16255,LD.CANDLE  13.2,48.0,24.0,0.0,0.38,24.38
D,2024-08-05,14,16255,LD.CANDLE  13.2,48.0,25.8,0.0,0.37,26.17
D,2024-08-05,15,16255,LD.CANDLE  13.2,49.0,39.53,0.0,0.42,39.95
D,2024-08-05,16,16255,LD.CANDLE  13.2,50.0,45.77,0.0,0.62,46.39
D,2024-08-05,17,16255,LD.CANDLE  13.2,53.0,31.48,0.0,0.55,32.03
D,2024-08-05,18,16255,LD.CANDLE  13.2,53.0,52.69,-0.59,1.09,53.19
D,2024-08-05,19,16255,LD.CANDLE  13.2,55.0,37.33,0.0,0.84,38.17
D,2024-08-05,20,16255,LD.CANDLE  13.2,52.0,33.85,0.0,0.76,34.61
D,2024-08-05,21,16255,LD.CANDLE  13.2,51.0,44.11,0.0,0.88,44.99
D,2024-08-05,22,16255,LD.CANDLE  13.2,49.0,48.62,0.0,0.81,49.43
D,2024-08-05,23,16255,LD.CANDLE  13.2,45.0,34.63,-0.47,0.47,34.63
D,2024-08-05,24,16255,LD.CANDLE  13.2,42.0,36.31,0.0,0.39,36.7
D,2024-08-06,1,16255,LD.CANDLE  13.2,37.0,32.78,0.0,0.5,33.28
D,2024-08-06,2,16255,LD.CANDLE  13.2,37.0,32.7,0.0,0.46,33.16
D,2024-08-06,3,16255,LD.CANDLE  13.2,33.0,28.18,0.0,0.37,28.55
D,2024-08-06,4,16255,LD.CANDLE  13.2,32.0,26.04,0.0,0.33,26.37
D,2024-08-06,5,16255,LD.CANDLE  13.2,31.0,29.23,0.0,0.36,29.59
D,2024-08-06,6,16255,LD.CANDLE  13.2,31.0,39.85,0.0,0.51,40.36
D,2024-08-06,7,16255,LD.CANDLE  13.2,31.0,45.23,0.0,0.63,45.86
D,2024-08-06,8,16255,LD.CANDLE  13.2,34.0,39.32,0.0,0.56,39.88
D,2024-08-06,9,16255,LD.CANDLE  13.2,38.0,44.1,0.0,0.63,44.73
D,2024-08-06,10,16255,LD.CANDLE  13.2,42.0,45.84,0.0,0.71,46.55
D,2024-08-06,11,16255,LD.CANDLE  13.2,45.0,31.23,0.0,0.5,31.73
D,2024-08-06,12,16255,LD.CANDLE  13.2,46.0,23.63,0.0,0.36,23.99
D,2024-08-06,13,16255,LD.CANDLE  13.2,46.0,29.69,0.0,0.36,30.05
D,2024-08-06,14,16255,LD.CANDLE  13.2,44.0,45.12,0.0,0.43,45.55
D,2024-08-06,15,16255,LD.CANDLE  13.2,43.0,53.32,0.0,0.4,53.72
D,2024-08-06,16,16255,LD.CANDLE  13.2,41.0,33.31,0.0,0.24,33.55
D,2024-08-06,17,16255,LD.CANDLE  13.2,40.0,26.23,0.0,0.23,26.46
D,2024-08-06,18,16255,LD.CANDLE  13.2,40.0,32.82,0.0,0.35,33.17
D,2024-08-06,19,16255,LD.CANDLE  13.2,41.0,38.28,0.0,0.46,38.74
D,2024-08-06,20,16255,LD.CANDLE  13.2,40.0,36.5,0.0,0.48,36.98
D,2024-08-06,21,16255,LD.CANDLE  13.2,40.0,32.42,0.0,0.42,32.84
D,2024-08-06,22,16255,LD.CANDLE  13.2,38.0,29.91,0.0,0.42,30.33
D,2024-08-06,23,16255,LD.CANDLE  13.2,35.0,29.86,0.0,0.4,30.26
D,2024-08-06,24,16255,LD.CANDLE  13.2,32.0,24.35,0.0,0.29,24.64
D,2024-08-07,1,16255,LD.CANDLE  13.2,28.0,37.63,0.0,0.54,38.17
D,2024-08-07,2,16255,LD.CANDLE  13.2,26.0,28.8,0.0,0.45,29.25
D,2024-08-07,3,16255,LD.CANDLE  13.2,25.0,23.55,0.0,0.32,23.87
D,2024-08-07,4,16255,LD.CANDLE  13.2,24.0,24.73,0.0,0.35,25.08
D,2024-08-07,5,16255,LD.CANDLE  13.2,24.0,24.95,0.0,0.36,25.31
D,2024-08-07,6,16255,LD.CANDLE  13.2,24.0,25.77,0.0,0.39,26.16
D,2024-08-07,7,16255,LD.CANDLE  13.2,24.0,41.32,0.0,0.69,42.01
D,2024-08-07,8,16255,LD.CANDLE  13.2,26.0,25.56,0.0,0.41,25.97
D,2024-08-07,9,16255,LD.CANDLE  13.2,29.0,23.09,0.0,0.41,23.5
D,2024-08-07,10,16255,LD.CANDLE  13.2,32.0,22.52,0.0,0.44,22.96
D,2024-08-07,11,16255,LD.CANDLE  13.2,33.0,23.05,0.0,0.4,23.45
D,2024-08-07,12,16255,LD.CANDLE  13.2,33.0,23.44,0.0,0.38,23.82
D,2024-08-07,13,16255,LD.CANDLE  13.2,33.0,25.93,0.0,0.41,26.34
D,2024-08-07,14,16255,LD.CANDLE  13.2,32.0,23.5,0.0,0.33,23.83
D,2024-08-07,15,16255,LD.CANDLE  13.2,31.0,23.91,0.0,0.3,24.21
D,2024-08-07,16,16255,LD.CANDLE  13.2,31.0,21.37,0.0,0.3,21.67
D,2024-08-07,17,16255,LD.CANDLE  13.2,33.0,23.88,0.0,0.37,24.25
D,2024-08-07,18,16255,LD.CANDLE  13.2,35.0,35.15,0.0,0.53,35.68
D,2024-08-07,19,16255,LD.CANDLE  13.2,35.0,50.1,0.0,0.82,50.92
D,2024-08-07,20,16255,LD.CANDLE  13.2,36.0,41.63,0.0,0.67,42.3
D,2024-08-07,21,16255,LD.CANDLE  13.2,36.0,37.54,0.0,0.62,38.16
D,2024-08-07,22,16255,LD.CANDLE  13.2,35.0,39.49,0.0,0.62,40.11
D,2024-08-07,23,16255,LD.CANDLE  13.2,32.0,24.84,0.0,0.41,25.25
D,2024-08-07,24,16255,LD.CANDLE  13.2,29.0,30.38,0.0,0.55,30.93
D,2024-08-08,1,16255,LD.CANDLE  13.2,25.0,23.9,0.0,0.45,24.35
D,2024-08-08,2,16255,LD.CANDLE  13.2,23.0,29.12,0.0,0.48,29.6
D,2024-08-08,3,16255,LD.CANDLE  13.2,22.0,25.58,0.0,0.39,25.97
D,2024-08-08,4,16255,LD.CANDLE  13.2,22.0,24.67,0.0,0.37,25.04
D,2024-08-08,5,16255,LD.CANDLE  13.2,21.0,22.99,0.0,0.33,23.32
D,2024-08-08,6,16255,LD.CANDLE  13.2,21.0,24.7,0.0,0.37,25.07
D,2024-08-08,7,16255,LD.CANDLE  13.2,22.0,25.17,0.0,0.41,25.58
D,2024-08-08,8,16255,LD.CANDLE  13.2,24.0,25.47,0.0,0.43,25.9
D,2024-08-08,9,16255,LD.CANDLE  13.2,27.0,47.35,0.0,0.86,48.21
D,2024-08-08,10,16255,LD.CANDLE  13.2,29.0,23.23,0.0,0.39,23.62
D,2024-08-08,11,16255,LD.CANDLE  13.2,30.0,33.02,0.0,0.58,33.6
D,2024-08-08,12,16255,LD.CANDLE  13.2,30.0,31.16,0.0,0.49,31.65
D,2024-08-08,13,16255,LD.CANDLE  13.2,32.0,45.29,0.0,0.7,45.99
D,2024-08-08,14,16255,LD.CANDLE  13.2,32.0,54.88,0.0,0.78,55.66
D,2024-08-08,15,16255,LD.CANDLE  13.2,33.0,56.36,0.0,0.84,57.2
D,2024-08-08,16,16255,LD.CANDLE  13.2,32.0,41.62,0.0,0.69,42.31
D,2024-08-08,17,16255,LD.CANDLE  13.2,32.0,41.44,0.0,0.74,42.18
D,2024-08-08,18,16255,LD.CANDLE  13.2,34.0,52.18,0.0,0.94,53.12
D,2024-08-08,19,16255,LD.CANDLE  13.2,36.0,42.4,0.04,0.75,43.19
D,2024-08-08,20,16255,LD.CANDLE  13.2,36.0,39.92,0.0,0.61,40.53
D,2024-08-08,21,16255,LD.CANDLE  13.2,36.0,35.77,0.0,0.47,36.24
D,2024-08-08,22,16255,LD.CANDLE  13.2,35.0,47.83,0.0,0.67,48.5
D,2024-08-08,23,16255,LD.CANDLE  13.2,33.0,38.62,0.0,0.57,39.19
D,2024-08-08,24,16255,LD.CANDLE  13.2,29.0,29.58,0.0,0.44,30.02
D,2024-08-09,1,16255,LD.CANDLE  13.2,26.0,23.3,0.0,0.34,23.64
D,2024-08-09,2,16255,LD.CANDLE  13.2,25.0,23.32,0.0,0.3,23.62
D,2024-08-09,3,16255,LD.CANDLE  13.2,24.0,22.46,0.0,0.26,22.72
D,2024-08-09,4,16255,LD.CANDLE  13.2,23.0,21.29,0.0,0.24,21.53
D,2024-08-09,5,16255,LD.CANDLE  13.2,23.0,21.43,0.0,0.23,21.66
D,2024-08-09,6,16255,LD.CANDLE  13.2,24.0,23.58,0.0,0.21,23.79
D,2024-08-09,7,16255,LD.CANDLE  13.2,25.0,25.61,0.0,0.2,25.81
D,2024-08-09,8,16255,LD.CANDLE  13.2,28.0,35.57,0.0,0.24,35.81
D,2024-08-09,9,16255,LD.CANDLE  13.2,31.0,52.95,0.0,0.3,53.25
D,2024-08-09,10,16255,LD.CANDLE  13.2,35.0,27.36,0.0,0.18,27.54
D,2024-08-09,11,16255,LD.CANDLE  13.2,38.0,30.01,0.0,0.22,30.23
D,2024-08-09,12,16255,LD.CANDLE  13.2,40.0,43.01,0.0,0.41,43.42
D,2024-08-09,13,16255,LD.CANDLE  13.2,42.0,42.04,0.0,0.45,42.49
