Time,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Operational,Operational,Clean Energy Fraction,Clean Energy Fraction,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Curtailment,Curtailment,Curtailment,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
Datetime,Datetime,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh/MWh,MWh/MWh,unitless,unitless,fraction,fraction,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
timestamp,timestamp_local,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,marg_gen_tech,marg_es_tech,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,curt_wind_MWh,curt_solar_MWh,curtailment_MWh,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,h2-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh
2050-05-26 11:00:00,2050-05-26 11:00:00,11108.4,50.0,1185.6,63.2,12407.2,10722.0,7659.5,7407.2,0.0,0.0348,0.0519,biomass,biomass,1.0,1.0,0.0,0.0,0.0,1.1,1.4,0.01,0.0,1.2,1.2,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.3,0.3,5.8,0.1,0.01,0.7,43.6,0.0,5.8,2.0,7.8,0.0,0.0,0.0,35.0,42.7,0.16,0.0,36.3,36.3,7.48,0.0,-1.96,5.52,7.89,0.0,-2.07,5.82,0.0,0.0,0.0,5000.0,4747.7,0.0,129.7,0.0,0.0,0.0,0.0,0.0,1157.0,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,467.9,118.1,3004.7
2050-05-26 12:00:00,2050-05-26 12:00:00,11242.1,50.0,1264.2,63.3,12619.6,10848.7,7575.6,7378.0,54.6,0.035,0.0525,biomass,biomass,1.0,1.0,0.0,0.0,0.0,1.1,1.3,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.3,0.3,3.5,0.1,0.01,0.4,26.3,0.0,3.5,1.2,4.7,0.0,0.0,0.0,35.0,42.7,0.16,0.0,36.3,36.3,7.48,0.0,-1.97,5.51,7.89,0.0,-2.08,5.81,0.0,0.0,0.0,5296.2,5044.0,0.0,129.7,0.0,0.0,0.0,0.0,0.0,1173.6,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,474.5,163.8,3232.1
2050-05-26 13:00:00,2050-05-26 13:00:00,11472.6,28.6,1426.0,63.5,12990.8,11067.0,7808.1,7555.8,0.0,0.0354,0.0536,biomass,biomass,1.0,1.0,0.0,0.0,0.0,1.1,1.3,0.0,0.0,1.1,1.1,0.1,0.0,0.0,0.3,1.1,0.0,0.1,0.3,0.4,2.9,0.1,0.01,0.3,21.6,0.0,2.9,1.0,3.8,0.0,0.0,0.0,35.0,42.8,0.16,0.0,36.4,36.4,7.48,0.0,-1.99,5.49,7.9,0.0,-2.11,5.8,0.0,0.0,0.0,5434.9,5182.7,0.0,129.7,0.0,0.0,0.0,0.0,0.0,1212.5,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,490.6,207.5,3272.1
2050-05-26 14:00:00,2050-05-26 14:00:00,11492.6,0.0,1004.1,63.2,12559.9,11085.9,7667.3,7415.0,0.0,0.0354,0.0537,biomass,biomass,1.0,1.0,0.0,0.0,0.0,1.1,1.4,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.3,0.3,3.6,0.1,0.01,0.4,27.0,0.0,3.6,1.2,4.8,0.0,0.0,0.0,35.1,42.8,0.16,0.0,36.4,36.4,7.48,0.0,-2.0,5.48,7.9,0.0,-2.11,5.8,0.0,0.0,0.0,5144.9,4892.7,0.0,129.7,0.0,0.0,0.0,0.0,0.0,1112.3,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,449.8,246.6,3083.9
2050-05-26 15:00:00,2050-05-26 15:00:00,11834.7,34.9,289.4,63.4,12222.4,11409.4,7721.9,7469.7,0.0,0.0359,0.0553,biomass,biomass,1.0,1.0,0.0,0.0,0.0,1.2,1.5,0.01,0.0,1.3,1.3,0.0,0.0,0.0,0.3,0.8,0.0,0.0,0.3,0.3,4.7,0.1,0.01,0.6,35.7,0.0,4.8,1.6,6.4,0.0,0.0,0.0,35.1,42.9,0.16,0.0,36.4,36.4,7.48,0.0,-2.03,5.45,7.92,0.0,-2.15,5.77,0.0,0.0,0.0,4752.7,4500.5,0.0,129.7,0.0,0.0,0.0,0.0,0.0,997.3,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,403.3,278.0,2822.0
2050-05-26 16:00:00,2050-05-26 16:00:00,12294.7,0.0,0.0,63.5,12358.2,11843.5,7811.3,7378.0,157.2,0.0367,0.0575,biomass,biomass,1.0,1.0,0.0,0.0,0.0,1.1,1.4,0.0,0.0,1.2,1.2,0.2,0.0,0.0,0.3,1.6,0.0,0.2,0.3,0.5,3.8,0.1,0.01,0.4,28.2,0.0,3.8,1.3,5.1,0.0,0.0,0.0,104.3,127.3,0.47,0.0,108.2,108.2,10.66,0.0,-2.07,8.59,11.31,0.0,-2.2,9.11,0.0,0.0,0.0,5137.5,4547.0,0.0,129.7,0.0,0.0,0.0,0.0,0.0,857.0,0.0,0.0,0.0,0.0,175.8,0.0,0.0,285.0,0.0,346.7,325.3,3017.9
2050-05-26 17:00:00,2050-05-26 17:00:00,12924.2,0.0,0.0,64.3,12988.5,12435.9,8487.7,7378.0,517.9,0.0378,0.0604,biomass,biomass,1.0,1.0,0.0,0.0,0.0,0.9,1.1,0.0,0.0,1.0,1.0,0.7,0.0,0.0,0.4,5.5,0.0,0.7,0.5,1.2,29.7,0.6,0.06,3.5,223.8,0.01,29.8,10.2,39.9,0.0,0.0,0.0,104.6,127.7,0.47,0.0,108.5,108.5,10.66,0.0,-2.13,8.53,11.34,0.0,-2.27,9.07,0.0,0.0,0.0,6128.5,4500.8,5.2,129.7,0.0,0.0,0.0,0.0,0.0,656.1,0.0,0.0,0.0,0.0,162.5,0.0,0.0,1330.3,0.0,265.3,332.9,3246.5
2050-05-26 18:00:00,2050-05-26 18:00:00,13371.6,0.0,0.0,34.5,13406.1,12855.7,9817.0,4033.4,0.0,0.0386,0.0625,biomass,biomass,0.58,0.95,230.4,4.3,0.43,27.8,1739.2,0.1,230.6,79.7,310.3,29.3,0.6,0.06,3.6,221.4,0.01,29.3,10.2,39.6,38.9,0.7,0.07,4.6,293.4,0.02,39.0,13.3,52.3,0.0,0.0,0.0,35.4,43.2,0.16,0.0,36.7,36.7,54.74,0.0,-2.17,52.57,58.39,0.0,-2.32,56.07,0.0,0.0,0.0,9372.8,3589.2,48.7,129.7,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0,3942.5,0.0,175.8,0.0,0.0,1486.9,0.0,4.4,386.5,3187.3
2050-05-26 19:00:00,2050-05-26 19:00:00,13242.1,0.0,0.0,32.0,13274.1,12734.3,9572.8,3736.4,0.0,0.0383,0.0619,gas-ct,gas-ct,0.58,0.95,229.4,4.3,0.43,27.7,1732.0,0.1,229.7,79.3,309.0,30.0,0.6,0.06,3.7,226.4,0.02,30.0,10.5,40.5,38.7,0.7,0.07,4.6,291.7,0.02,38.7,13.3,52.0,583.6,11.0,1.1,68.9,4403.8,0.25,584.2,200.2,784.4,43.16,0.0,19.07,62.23,46.01,0.0,20.32,66.33,0.0,0.0,0.0,9537.7,3701.3,48.7,129.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3995.3,0.0,175.8,0.0,0.0,1486.9,0.0,0.0,420.6,3280.6
2050-05-26 20:00:00,2050-05-26 20:00:00,12862.1,0.0,0.0,55.7,12917.8,12377.5,9209.9,6503.7,0.0,0.0377,0.0601,gas-ct,gas-ct,0.87,0.99,74.0,1.4,0.14,9.6,559.4,0.04,74.1,26.3,100.4,7.3,0.1,0.01,1.1,55.6,0.01,7.3,2.8,10.1,40.0,0.8,0.08,4.7,302.1,0.02,40.1,13.7,53.8,582.5,11.0,1.1,68.8,4395.5,0.25,583.1,199.9,783.0,43.16,0.0,19.1,62.27,45.92,0.0,20.32,66.25,0.0,0.0,0.0,6414.1,3707.9,48.7,129.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.1,0.0,175.8,0.0,0.0,1486.9,0.0,0.0,418.3,3289.6
2050-05-26 21:00:00,2050-05-26 21:00:00,12137.9,0.0,0.0,60.5,12198.4,11695.6,8429.0,6966.3,378.5,0.0364,0.0567,gas-cc,gas-cc,1.0,1.0,0.0,0.0,0.0,1.0,1.2,0.0,0.0,1.1,1.1,0.8,0.0,0.0,0.4,6.8,0.0,0.8,0.6,1.4,39.3,0.7,0.07,4.6,296.2,0.02,39.3,13.5,52.8,373.7,7.0,0.7,44.1,2819.7,0.16,374.1,128.2,502.3,25.1,0.0,19.17,44.28,26.61,0.0,20.32,46.94,0.0,0.0,0.0,5610.6,3769.4,48.7,129.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.8,0.0,0.0,1486.9,0.0,0.0,415.2,3354.3
2050-05-26 22:00:00,2050-05-26 22:00:00,11018.9,0.0,0.0,64.6,11083.5,10637.2,7458.8,7378.0,634.7,0.0346,0.0515,phs,upv,1.0,1.0,0.0,0.0,0.0,1.3,1.6,0.01,0.0,1.4,1.4,0.3,0.0,0.0,0.3,2.6,0.0,0.3,0.4,0.7,29.2,0.6,0.06,3.4,219.8,0.01,29.2,10.0,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.66,0.0,-1.95,8.71,11.24,0.0,-2.06,9.18,0.0,0.0,0.0,4340.3,3624.8,0.0,129.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.8,0.0,0.0,410.0,0.0,0.0,416.4,3208.4
2050-05-26 23:00:00,2050-05-26 23:00:00,9801.1,0.0,0.0,57.7,9858.7,9478.5,6449.4,6622.3,425.1,0.0329,0.0458,battery,upv,1.0,1.0,0.0,0.0,0.0,1.6,1.9,0.01,0.0,1.6,1.6,0.0,0.0,0.0,0.3,0.9,0.0,0.0,0.4,0.4,7.0,0.2,0.02,0.8,51.9,0.0,7.0,2.4,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83,0.0,-1.83,7.0,9.26,0.0,-1.92,7.33,0.0,0.0,0.0,3661.6,3409.3,0.0,129.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,0.0,397.5,3011.9
2050-05-27 00:00:00,2050-05-27 00:00:00,8797.9,0.0,0.0,48.8,8846.7,8519.0,5627.0,5630.0,255.1,0.0317,0.0411,battery,gas-cc,1.0,1.0,0.0,0.0,0.0,1.7,2.0,0.01,0.0,1.7,1.7,0.0,0.0,0.0,0.4,1.0,0.01,0.0,0.4,0.4,8.3,0.2,0.02,1.0,61.3,0.0,8.3,2.8,11.1,372.8,7.0,0.7,44.0,2813.3,0.16,373.2,127.9,501.1,12.55,0.0,19.49,32.04,13.09,0.0,20.32,33.41,0.0,0.0,0.0,3471.9,3219.6,0.0,129.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,0.0,395.4,2824.3
2050-05-27 01:00:00,2050-05-27 01:00:00,7900.0,0.0,0.0,39.6,7939.6,7656.1,4721.5,4594.1,124.8,0.0309,0.0369,hydro,gas-cc,1.0,1.0,0.0,0.0,0.0,1.7,2.0,0.01,0.0,1.7,1.7,0.0,0.0,0.0,0.3,0.8,0.0,0.0,0.4,0.4,9.6,0.2,0.02,1.1,70.6,0.0,9.6,3.2,12.8,340.7,6.4,0.64,40.2,2570.8,0.15,341.0,116.9,457.9,12.55,0.0,19.57,32.13,13.03,0.0,20.32,33.36,0.0,0.0,0.0,3470.3,3218.1,0.0,129.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,0.0,365.6,2852.6
2050-05-27 02:00:00,2050-05-27 02:00:00,7300.0,0.0,0.0,32.2,7332.2,7077.4,3971.6,3747.0,27.6,0.0305,0.0341,battery,gas-cc,1.0,1.0,0.0,0.0,0.0,1.6,1.9,0.01,0.0,1.6,1.6,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.3,0.4,9.8,0.2,0.02,1.1,72.5,0.0,9.9,3.3,13.2,369.1,7.0,0.7,43.6,2785.3,0.16,369.5,126.6,496.1,12.55,0.0,19.63,32.18,13.0,0.0,20.32,33.32,0.0,0.0,0.0,3612.7,3360.5,0.0,129.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,0.0,368.1,2992.5
2050-05-27 03:00:00,2050-05-27 03:00:00,6878.9,0.0,0.0,27.8,6906.8,6670.3,3532.7,3280.5,0.0,0.0303,0.0321,biomass,biomass,1.0,1.0,0.0,0.0,0.0,1.6,1.9,0.01,0.0,1.6,1.6,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.3,0.3,10.3,0.2,0.02,1.2,75.8,0.0,10.3,3.4,13.7,0.0,0.0,0.0,36.0,43.9,0.16,0.0,37.3,37.3,12.55,0.0,-1.56,11.0,12.97,0.0,-1.61,11.36,0.0,0.0,0.0,3626.3,3374.1,0.0,129.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,0.0,357.8,3016.2
2050-05-27 04:00:00,2050-05-27 04:00:00,6705.3,0.0,952.7,28.4,7686.4,6502.1,3785.8,3533.6,0.0,0.0303,0.0313,battery,gas-cc,1.0,1.0,0.0,0.0,0.0,1.4,1.7,0.01,0.0,1.4,1.4,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.3,0.3,7.5,0.2,0.02,0.9,55.6,0.0,7.6,2.5,10.1,327.7,6.2,0.62,38.7,2473.0,0.14,328.1,112.4,440.5,10.64,0.0,19.69,30.33,10.99,0.0,20.32,31.31,0.0,0.0,0.0,4152.8,3900.6,0.0,129.7,0.0,0.0,0.0,0.0,0.0,321.5,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,130.1,314.9,3134.2
2050-05-27 05:00:00,2050-05-27 05:00:00,6680.0,50.0,1801.0,26.7,8557.7,6477.7,4031.7,3779.5,0.0,0.0303,0.0312,phs,gas-cc,1.0,1.0,0.0,0.0,0.0,1.2,1.5,0.01,0.0,1.2,1.2,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.7,6.4,0.64,40.0,2555.6,0.15,339.0,116.2,455.2,10.49,0.0,19.69,30.18,10.83,0.0,20.32,31.15,0.0,0.0,0.0,4778.2,4526.0,0.0,129.7,0.0,0.0,0.0,0.0,0.0,897.7,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,363.1,250.3,3015.0
2050-05-27 06:00:00,2050-05-27 06:00:00,7175.8,50.0,1801.0,29.4,9056.2,6957.4,4210.1,3957.9,0.0,0.0304,0.0335,phs,gas-cc,1.0,1.0,0.0,0.0,0.0,1.1,1.4,0.01,0.0,1.2,1.2,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.2,0.2,4.5,0.1,0.01,0.5,32.9,0.0,4.5,1.5,6.0,339.5,6.4,0.64,40.1,2561.8,0.15,339.8,116.5,456.3,10.64,0.0,19.64,30.28,11.01,0.0,20.32,31.33,0.0,0.0,0.0,5098.3,4846.1,0.0,129.7,0.0,0.0,0.0,0.0,0.0,1250.3,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,505.6,177.5,2912.7
2050-05-27 07:00:00,2050-05-27 07:00:00,8328.4,50.0,1801.0,33.8,10213.2,8068.3,4762.7,4510.5,0.0,0.0312,0.0389,upv,upv,1.0,1.0,0.0,0.0,0.0,1.0,1.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3,0.8,0.0,0.0,0.3,0.3,1.4,0.0,0.0,0.2,10.3,0.0,1.4,0.5,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,19.53,21.19,1.72,0.0,20.32,22.04,0.0,0.0,0.0,5702.7,5450.5,0.0,129.7,0.0,0.0,0.0,0.0,0.0,1663.6,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,673.0,152.2,2961.6
2050-05-27 08:00:00,2050-05-27 08:00:00,9451.6,50.0,1801.0,42.8,11345.4,9144.8,5632.8,5380.5,0.0,0.0325,0.0442,phs,gas-cc,1.0,1.0,0.0,0.0,0.0,1.0,1.2,0.0,0.0,1.0,1.0,0.2,0.0,0.0,0.3,1.8,0.0,0.2,0.3,0.5,1.9,0.0,0.0,0.2,13.7,0.0,1.9,0.6,2.5,343.3,6.5,0.65,40.5,2590.3,0.15,343.6,117.8,461.4,10.64,0.0,19.43,30.07,11.13,0.0,20.32,31.46,0.0,0.0,0.0,5964.8,5712.6,0.0,129.7,0.0,0.0,0.0,0.0,0.0,1963.6,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,794.2,126.2,2828.6
2050-05-27 09:00:00,2050-05-27 09:00:00,10381.1,0.0,1801.0,49.1,12231.2,10031.2,6523.2,6271.0,0.0,0.0337,0.0485,phs,gas-cc,1.0,1.0,0.0,0.0,0.0,1.0,1.2,0.0,0.0,1.0,1.0,0.3,0.0,0.0,0.3,2.7,0.0,0.3,0.4,0.7,1.2,0.0,0.0,0.1,8.7,0.0,1.2,0.4,1.6,344.8,6.5,0.65,40.7,2602.1,0.15,345.2,118.3,463.5,10.64,0.0,19.34,29.98,11.18,0.0,20.32,31.51,0.0,0.0,0.0,5960.2,5708.0,0.0,129.7,0.0,0.0,0.0,0.0,0.0,1810.2,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,732.3,122.7,3042.7
2050-05-27 10:00:00,2050-05-27 10:00:00,11253.7,0.0,1801.0,55.3,13110.0,10859.7,7428.0,7175.8,0.0,0.035,0.0526,phs,gas-cc,1.0,1.0,0.0,0.0,0.0,1.0,1.2,0.0,0.0,1.0,1.0,0.4,0.0,0.0,0.3,3.8,0.0,0.4,0.4,0.9,1.2,0.0,0.0,0.1,9.0,0.0,1.2,0.4,1.6,346.3,6.5,0.65,40.9,2613.3,0.15,346.7,118.8,465.5,10.64,0.0,19.26,29.9,11.23,0.0,20.32,31.55,0.0,0.0,0.0,5934.2,5681.9,0.0,129.7,0.0,0.0,0.0,0.0,0.0,1643.0,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,664.6,137.4,3236.9
2050-05-27 11:00:00,2050-05-27 11:00:00,11852.6,35.3,1801.0,59.7,13748.6,11426.3,7786.4,7534.2,0.0,0.036,0.0554,phs,gas-cc,1.0,1.0,0.0,0.0,0.0,0.9,1.1,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.3,3.8,0.0,0.5,0.4,0.9,0.4,0.0,0.0,0.1,3.3,0.0,0.4,0.1,0.6,347.3,6.5,0.65,41.0,2621.0,0.15,347.7,119.2,466.9,10.64,0.0,19.2,29.84,11.26,0.0,20.32,31.59,0.0,0.0,0.0,6214.4,5962.2,0.0,129.7,0.0,0.0,0.0,0.0,0.0,1668.2,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,674.6,153.3,3466.1
2050-05-27 12:00:00,2050-05-27 12:00:00,12418.9,0.0,610.1,55.2,13084.2,11960.5,6975.8,6723.5,0.0,0.0369,0.058,biomass,biomass,1.0,1.0,0.0,0.0,0.0,0.9,1.1,0.0,0.0,0.9,0.9,0.4,0.0,0.0,0.3,3.6,0.0,0.4,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,45.1,0.17,0.0,38.4,38.4,10.64,0.0,-2.08,8.56,11.3,0.0,-2.21,9.09,0.0,0.0,0.0,6360.7,6108.5,0.0,129.7,0.0,0.0,0.0,0.0,0.0,1456.4,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,589.1,172.7,3890.3
2050-05-27 13:00:00,2050-05-27 13:00:00,12756.8,0.0,497.0,52.2,13306.1,12278.5,6846.0,6593.8,0.0,0.0375,0.0596,battery,gas-cc,1.0,1.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.9,0.9,0.2,0.0,0.0,0.2,2.0,0.0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.6,6.4,0.64,39.9,2547.4,0.15,337.9,115.8,453.8,10.64,0.0,19.11,29.75,11.32,0.0,20.32,31.64,0.0,0.0,0.0,6712.3,6460.0,0.0,129.7,0.0,0.0,0.0,0.0,0.0,1505.6,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,608.8,213.0,4132.7
2050-05-27 14:00:00,2050-05-27 14:00:00,12936.8,0.0,0.0,45.9,12982.8,12447.7,5989.9,5737.6,0.0,0.0378,0.0605,battery,gas-cc,1.0,1.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.8,0.8,0.2,0.0,0.0,0.2,1.8,0.0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.9,6.4,0.64,39.9,2549.6,0.15,338.2,115.9,454.2,10.64,0.0,19.1,29.74,11.33,0.0,20.32,31.65,0.0,0.0,0.0,7245.1,6992.9,0.0,129.7,0.0,0.0,0.0,0.0,0.0,1799.9,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,728.1,216.6,4248.4
2050-05-27 15:00:00,2050-05-27 15:00:00,13255.8,0.0,0.0,41.8,13297.6,12747.2,5815.3,5563.1,0.0,0.0384,0.0619,battery,gas-cc,1.0,1.0,0.0,0.0,0.0,0.7,0.9,0.0,0.0,0.8,0.8,0.3,0.0,0.0,0.2,2.5,0.0,0.3,0.3,0.6,1.5,0.0,0.0,0.2,11.4,0.0,1.6,0.5,2.1,338.4,6.4,0.64,40.0,2553.7,0.15,338.8,116.1,454.9,10.64,0.0,19.06,29.71,11.34,0.0,20.32,31.67,0.0,0.0,0.0,7734.5,7482.2,0.0,129.7,0.0,0.0,0.0,0.0,0.0,1943.0,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,785.8,214.0,4539.4
2050-05-27 16:00:00,2050-05-27 16:00:00,13626.3,0.0,0.0,30.3,13656.6,13094.4,6566.5,4183.2,0.0,0.039,0.0637,gas-cc,gas-cc,0.94,0.99,23.0,0.4,0.04,3.3,174.5,0.01,23.0,8.5,31.6,4.7,0.1,0.01,0.7,35.7,0.0,4.7,1.8,6.5,1.8,0.0,0.0,0.2,13.6,0.0,1.8,0.6,2.5,387.3,7.3,0.73,45.8,2922.9,0.17,387.8,132.9,520.7,26.5,0.0,19.03,45.53,28.3,0.0,20.32,48.63,0.0,0.0,0.0,9473.4,7090.2,0.0,129.7,0.0,0.0,0.0,0.0,0.0,1404.9,590.8,0.0,0.0,0.0,175.8,0.0,0.0,1486.9,0.0,568.4,145.3,4971.6
2050-05-27 17:00:00,2050-05-27 17:00:00,14006.3,0.0,0.0,45.8,14052.1,13449.9,8055.4,5623.5,0.0,0.0397,0.0654,biomass,biomass,0.93,0.98,25.9,0.5,0.05,3.7,196.1,0.01,25.9,9.6,35.5,7.9,0.2,0.02,1.2,60.2,0.01,8.0,3.0,10.9,46.2,0.9,0.09,5.5,348.2,0.02,46.2,15.8,62.1,0.0,0.0,0.0,35.5,43.3,0.16,0.0,36.8,36.8,32.71,0.0,-2.23,30.48,35.0,0.0,-2.39,32.61,0.0,0.0,0.0,8428.6,5996.6,48.7,129.7,0.0,0.0,0.0,0.0,0.0,830.7,590.8,0.0,0.0,0.0,175.8,0.0,0.0,1486.9,0.0,335.9,137.4,4692.6
2050-05-27 18:00:00,2050-05-27 18:00:00,13965.3,0.0,0.0,41.3,14006.6,13411.5,9883.4,4903.3,0.0,0.0397,0.0653,gas-cc,gas-cc,0.66,0.95,177.3,3.3,0.33,21.6,1338.4,0.08,177.4,61.5,238.9,25.1,0.5,0.05,3.2,189.7,0.01,25.1,8.8,34.0,39.7,0.8,0.08,4.7,299.2,0.02,39.8,13.6,53.4,423.9,8.0,0.8,50.1,3198.9,0.18,424.4,145.5,569.8,28.02,0.0,19.0,47.02,29.97,0.0,20.32,50.3,0.0,0.0,0.0,9103.2,4123.2,48.7,129.7,0.0,0.0,0.0,0.0,0.0,4.7,590.8,0.0,2548.1,0.0,175.8,0.0,0.0,1486.9,0.0,1.9,186.5,3930.1
